Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
30.13,30.657,29.88,31.291,29.07,29.313,28.609,28.768,19.485,22.769,19.711,24.264,18.974,19.843,17.496,18.819,23.18,27.802,23.831,27.541,22.183,23.75,19.612,20.289,26.397,30.288,27.519,32.395,25.754,26.324,23.382,24.292,26.017,28.994,27.541,34.495,25.513,25.213,22.318,24.405,31.746,36.408,32.626,38.623,30.37,32.177,27.093,28.644,34.78,40.123,36.218,43.243,34.042,35.66,30.619,32.687,29.715,20.17,23.524,27.044,26.812,32.211,35.922,27.642,21.153,25.353,28.346,28.981,37.685,42.5,Crunch
29.519,30.56,29.377,30.748,28.629,29.052,28.216,28.312,19.483,22.896,19.729,24.43,18.972,19.831,17.451,18.848,23.069,27.765,23.731,27.471,22.11,23.755,19.611,20.269,26.432,30.388,27.577,32.42,25.804,26.416,23.408,24.287,25.834,28.635,27.383,34.485,25.35,24.995,22.207,24.314,31.847,36.465,32.786,38.73,30.508,32.224,27.172,28.774,34.604,40.066,35.934,42.606,33.778,35.64,30.415,32.134,29.302,20.205,23.473,27.091,26.65,32.313,35.647,27.407,21.381,25.275,28.425,28.79,37.747,42.078,Crunch
29.023,30.464,28.935,30.316,28.263,28.81,27.862,27.889,19.774,22.897,20.012,25.12,19.176,19.835,17.692,19.126,23.072,27.732,23.695,27.49,22.063,23.721,19.584,20.252,26.351,30.431,27.531,32.418,25.736,26.434,23.301,24.17,25.694,28.513,27.266,34.461,25.226,24.882,22.105,24.227,31.632,36.264,32.63,38.825,30.343,32.088,27.031,28.695,34.802,40.093,36.055,42.543,33.862,35.696,30.519,32.166,28.945,20.454,23.451,27.047,26.547,32.188,35.717,27.276,21.713,25.293,28.537,28.759,37.688,42.02,Crunch
28.818,30.467,28.75,30.15,28.124,28.719,27.682,27.709,20.024,22.916,20.026,25.164,19.225,19.867,17.757,19.167,23.157,27.7,23.748,27.589,22.089,23.699,19.614,20.237,26.368,30.513,27.536,32.425,25.701,26.452,23.172,24.044,25.657,28.562,27.239,34.492,25.193,24.876,22.084,24.247,31.586,36.159,32.704,39.307,30.388,32.033,27.023,28.932,34.921,40.134,36.346,43.085,34.164,35.786,30.729,32.643,28.803,20.518,23.479,27.026,26.544,32.267,35.976,27.42,21.879,25.319,28.678,28.826,37.863,42.311,Crunch
28.844,30.466,28.756,30.269,28.143,28.707,27.687,27.776,20.191,23.014,20.008,25.144,19.197,19.934,17.783,19.11,23.223,27.647,23.799,27.647,22.144,23.704,19.706,20.261,26.519,30.642,27.614,32.45,25.759,26.526,23.173,23.996,26.047,28.765,27.504,34.674,25.459,25.028,22.342,24.541,31.842,36.208,32.897,39.568,30.555,32.074,27.112,29.17,34.942,40.127,36.312,42.958,34.123,35.793,30.706,32.597,28.831,20.548,23.516,27.085,26.795,32.428,35.945,27.578,22.06,25.276,28.864,29.027,38.061,42.275,Crunch
29.041,30.465,28.882,30.772,28.246,28.711,27.773,27.972,20.651,23.208,20.099,25.13,19.252,19.935,17.932,19.164,23.227,27.519,23.77,27.681,22.093,23.619,19.709,20.255,26.755,30.755,27.771,32.583,25.929,26.64,23.343,24.096,26.374,28.921,27.737,34.836,25.69,25.193,22.562,24.769,31.863,36.111,32.863,39.59,30.499,31.988,26.998,29.157,34.999,40.125,36.295,42.905,34.091,35.789,30.695,32.555,28.983,20.671,23.484,27.234,27.01,32.384,35.932,27.947,22.204,25.205,29.047,29.177,38.07,42.273,Crunch
29.077,30.385,28.873,31.009,28.248,28.633,27.801,28.032,21.366,23.57,20.595,25.74,19.313,19.888,17.609,19.104,23.272,27.385,23.786,27.909,22.024,23.482,19.626,20.296,26.934,30.711,27.9,32.821,26.084,26.669,23.499,24.263,26.859,29.279,28.169,35.173,26.124,25.547,22.962,25.171,31.769,35.945,32.767,39.628,30.41,31.9,26.889,29.132,34.942,40.276,36.304,42.93,34.138,35.913,30.746,32.648,29.007,20.898,23.473,27.36,27.411,32.305,35.987,28.122,22.791,25.209,29.196,29.49,38.011,42.393,Crunch
28.881,30.281,28.675,30.933,28.056,28.444,27.605,27.817,21.712,24.024,20.894,25.773,19.474,20.116,17.643,19.104,23.351,27.475,23.865,28.184,22.029,23.541,19.581,20.371,27.012,30.529,27.975,33.077,26.16,26.61,23.535,24.415,27.146,29.614,28.484,35.419,26.456,25.856,23.264,25.49,31.637,35.838,32.674,39.638,30.354,31.863,26.82,29.114,35.054,40.916,36.518,42.988,34.435,36.405,31.031,32.865,28.837,21.092,23.549,27.414,27.716,32.242,36.276,28.138,22.853,25.425,29.241,29.749,37.932,42.696,Crunch
28.09,30.023,27.934,30.237,27.325,27.989,26.839,26.97,21.824,24.018,20.964,25.953,19.5,20.149,17.544,19.074,23.205,27.419,23.69,28.286,21.806,23.508,19.402,20.321,26.93,30.345,27.939,33.156,26.108,26.508,23.423,24.39,27.479,30.126,28.87,35.636,26.874,26.375,23.655,25.822,31.857,36.673,32.968,39.443,30.81,32.771,27.317,29.263,35.24,41.411,36.752,42.8,34.74,37.01,31.346,32.924,28.176,21.128,23.455,27.35,28.105,32.638,36.528,27.889,22.979,25.521,29.16,30.02,38.147,42.989,Crunch
26.94,29.857,26.878,29.232,26.24,27.516,25.682,25.643,21.5,24.038,20.6,25.555,18.991,20.217,16.8,18.414,23.212,27.546,23.696,28.325,21.787,23.724,19.409,20.428,26.697,30.151,27.737,32.999,25.922,26.385,23.229,24.198,27.604,30.45,29.074,35.661,27.13,26.724,23.913,26.023,31.998,37.431,33.179,39.114,31.187,33.619,27.786,29.31,35.165,41.484,36.694,42.639,34.701,37.149,31.258,32.79,27.248,20.764,23.516,27.165,28.322,32.953,36.485,27.727,22.744,25.647,28.957,30.031,38.378,43.006,Crunch
25.85,29.728,25.866,28.348,25.223,27.161,24.64,24.423,21.575,24.449,20.763,25.638,19.156,20.631,16.828,18.36,23.305,27.986,23.847,28.261,21.962,24.255,19.643,20.595,26.443,29.985,27.457,32.622,25.694,26.312,23.069,23.939,27.583,30.6,29.109,35.57,27.19,26.912,23.995,26.036,31.964,37.67,33.262,39.118,31.367,34.01,28.003,29.424,34.781,41.351,36.46,42.64,34.54,37.232,31.092,32.713,26.405,20.925,23.732,26.94,28.374,33.102,36.351,27.716,22.961,25.909,28.739,29.948,38.415,42.917,Crunch
25.491,29.875,25.46,27.804,24.727,27.081,24.185,23.757,21.723,24.69,20.994,25.722,19.406,20.936,17.035,18.451,23.548,28.713,24.158,28.328,22.328,25.063,20.1,20.801,26.156,29.953,27.161,32.044,25.485,26.346,22.963,23.616,27.606,30.649,29.121,35.467,27.21,26.984,24.05,26.052,32.055,37.558,33.443,39.383,31.567,34.089,28.181,29.669,34.78,40.947,36.45,43.029,34.506,37.081,31.047,32.899,26.047,21.119,24.13,26.716,28.392,33.243,36.342,27.941,23.02,26.497,28.351,29.902,38.315,42.944,Crunch
25.521,30.175,25.513,27.701,24.716,27.212,24.15,23.686,21.866,24.805,21.188,25.867,19.577,20.966,17.267,18.612,24.072,29.697,24.846,28.507,23.204,26.166,21.08,21.372,26.167,30.049,27.175,31.95,25.516,26.433,23.058,23.573,27.541,30.632,29.035,35.227,27.146,26.971,24.018,25.927,31.611,37.574,33.094,38.983,31.282,34.115,27.869,29.232,34.576,40.308,36.341,43.301,34.393,36.698,30.962,33.004,26.084,21.268,24.868,26.74,28.312,32.97,36.198,28.219,23.132,27.138,28.239,29.619,38.096,42.655,Crunch
25.019,29.948,25.009,27.589,24.154,26.824,23.55,23.262,21.903,24.712,21.232,25.931,19.605,20.765,17.396,18.759,24.583,30.44,25.464,28.734,23.948,26.968,21.926,21.844,26.437,30.354,27.536,32.302,25.88,26.695,23.435,23.931,27.45,30.571,28.922,34.991,27.059,26.939,23.967,25.8,31.439,37.621,33.002,38.872,31.205,34.098,27.756,29.06,34.651,40.633,36.511,43.348,34.588,37.042,31.107,33.031,25.669,21.288,25.488,27.071,28.212,32.882,36.364,28.21,22.965,27.69,28.461,29.455,38.093,42.848,Crunch
24.204,29.135,23.918,27.494,22.858,25.732,22.347,22.437,21.596,24.019,20.708,25.763,18.94,19.83,16.669,18.243,24.857,30.852,25.783,28.821,24.343,27.43,22.415,22.045,26.734,30.663,27.916,32.683,26.261,26.991,23.805,24.312,27.455,30.629,28.994,35.049,27.148,27.036,24.049,25.859,31.445,37.598,33.009,38.881,31.202,34.066,27.75,29.08,34.594,40.536,36.469,43.355,34.517,36.833,31.004,32.996,24.766,20.721,25.818,27.421,28.277,32.879,36.288,27.964,22.678,28.059,28.774,29.506,38.078,42.789,Crunch
23.888,28.1,23.013,27.638,21.649,24.253,21.347,21.981,21.558,24.085,20.701,25.907,18.943,19.919,16.694,18.249,25.014,31.174,25.974,28.827,24.6,27.773,22.761,22.168,26.909,30.765,28.105,32.937,26.434,27.121,23.952,24.492,27.499,30.667,29.078,35.158,27.236,27.076,24.131,25.971,31.425,37.543,33.001,38.899,31.185,34.04,27.708,29.085,34.886,41.147,36.758,43.386,34.83,37.466,31.28,33.086,23.984,20.757,26.036,27.589,28.352,32.861,36.605,27.588,22.818,28.331,29.03,29.611,38.076,43.185,Crunch
24.301,27.277,22.817,28.032,21.462,22.992,21.259,22.296,21.644,24.965,20.983,25.976,19.479,21.152,17.371,18.507,25.128,31.612,26.179,28.821,24.861,28.191,23.054,22.248,26.968,30.651,28.138,33.084,26.438,27.032,23.929,24.537,27.666,30.934,29.291,35.327,27.444,27.265,24.329,26.169,31.428,37.5,32.969,38.906,31.15,33.977,27.687,29.095,35.034,41.313,36.847,43.412,34.898,37.566,31.303,33.126,23.804,21.26,26.262,27.597,28.553,32.839,36.687,27.429,23.375,28.708,29.085,29.822,38.064,43.331,Crunch
25.172,27.261,23.479,28.486,22.175,22.808,21.666,22.824,21.591,25.18,21.037,26.057,19.488,21.242,17.375,18.502,25.271,32.218,26.456,28.859,25.172,28.749,23.334,22.278,26.999,30.72,28.158,33.115,26.443,27.082,23.901,24.532,27.755,31.322,29.44,35.417,27.589,27.565,24.433,26.251,31.708,37.721,33.189,39.034,31.357,34.126,27.949,29.289,35.371,41.696,37.143,43.507,35.202,37.884,31.654,33.348,24.234,21.309,26.542,27.619,28.722,33.047,36.975,27.6,23.551,29.325,29.215,30.179,38.263,43.576,Crunch
25.614,27.42,23.812,28.649,22.462,22.852,21.8,22.945,21.458,25.162,20.92,26.025,19.392,21.216,17.401,18.35,25.431,32.637,26.684,28.978,25.396,29.135,23.487,22.321,27.082,31.163,28.274,33.116,26.557,27.461,24.002,24.561,27.854,31.767,29.58,35.476,27.735,27.97,24.557,26.309,31.972,37.966,33.411,39.093,31.595,34.357,28.293,29.45,35.56,41.909,37.318,43.533,35.397,38.099,31.867,33.443,24.444,21.24,26.759,27.777,28.906,33.267,37.141,27.799,23.565,29.797,29.58,30.77,38.457,43.715,Crunch
25.801,27.495,23.902,28.699,22.463,22.847,21.777,22.918,21.317,25.122,20.78,25.954,19.306,21.119,17.427,18.278,25.505,32.834,26.797,29.103,25.527,29.323,23.596,22.383,27.248,31.775,28.474,33.126,26.741,27.964,24.147,24.61,27.937,32.195,29.72,35.521,27.883,28.34,24.688,26.366,32.023,37.977,33.43,39.069,31.615,34.36,28.342,29.458,35.826,42.235,37.538,43.532,35.631,38.385,32.091,33.549,24.488,21.163,26.884,28.011,29.081,33.284,37.348,28.012,23.499,30.019,30.052,31.145,38.484,43.928,Crunch
25.718,27.4,23.712,28.529,22.263,22.69,21.607,22.849,21.092,24.974,20.476,25.666,19.033,20.871,17.209,17.906,25.341,32.823,26.67,28.937,25.462,29.311,23.585,22.254,27.458,32.372,28.702,33.125,26.935,28.432,24.277,24.63,27.963,32.431,29.778,35.533,27.956,28.567,24.751,26.397,31.858,37.973,33.298,38.917,31.487,34.295,28.185,29.317,35.604,42.342,37.327,43.08,35.47,38.462,31.899,33.25,24.346,20.903,26.798,28.241,29.172,33.166,37.179,28.091,23.384,29.982,30.488,31.42,38.427,43.827,Crunch
25.599,27.179,23.5,28.489,22.049,22.289,21.289,22.834,21.111,24.951,20.437,25.454,18.983,20.825,17.18,17.91,24.993,32.719,26.316,28.248,25.196,29.191,23.426,21.859,27.379,32.63,28.641,32.893,26.843,28.566,24.133,24.377,27.937,32.419,29.741,35.491,27.922,28.568,24.721,26.373,31.912,38.002,33.36,38.895,31.513,34.264,28.133,29.303,35.519,42.294,37.262,42.905,35.448,38.498,31.893,33.167,24.153,20.856,26.494,28.183,29.147,33.173,37.123,28.163,23.284,29.738,30.698,31.451,38.403,43.688,Crunch
25.588,27.105,23.447,28.544,21.822,21.772,20.87,22.743,21.067,24.925,20.437,25.528,19.023,20.795,17.103,18.0,24.835,32.706,26.148,27.807,25.052,29.15,23.314,21.676,26.849,32.548,28.117,32.117,26.287,28.331,23.508,23.562,27.733,32.235,29.534,35.306,27.718,28.382,24.519,26.203,31.634,37.422,33.022,38.814,31.119,33.716,27.674,29.07,35.557,42.402,37.31,42.667,35.504,38.618,31.939,33.052,23.986,20.86,26.336,27.665,28.954,32.809,37.131,28.234,23.269,29.632,30.477,31.28,38.052,43.607,Crunch
25.648,27.175,23.547,28.496,21.828,21.596,20.808,22.753,21.076,24.979,20.471,25.586,18.939,20.73,16.838,17.721,24.801,32.735,26.119,27.675,25.031,29.157,23.298,21.678,26.426,32.57,27.717,31.483,25.835,28.179,22.944,22.897,27.091,31.761,28.918,34.743,27.13,27.877,23.92,25.673,31.515,37.396,32.886,38.673,30.987,33.667,27.547,28.91,35.787,42.893,37.546,42.398,35.802,39.148,32.257,33.057,23.981,20.792,26.312,27.256,28.389,32.698,37.361,28.188,23.347,29.614,30.356,30.861,38.072,43.824,Crunch
25.647,27.289,23.676,28.205,21.95,21.803,21.0,22.778,20.989,24.823,20.419,25.641,18.94,20.686,16.791,17.704,24.849,32.784,26.182,27.673,25.08,29.185,23.345,21.734,26.261,32.624,27.584,31.316,25.656,28.114,22.715,22.714,26.637,31.495,28.487,34.283,26.728,27.585,23.501,25.261,31.858,38.096,33.248,38.636,31.41,34.34,27.963,29.059,35.902,43.042,37.653,42.519,35.913,39.306,32.378,33.158,24.044,20.749,26.354,27.123,27.997,33.076,37.484,27.963,23.347,29.608,30.384,30.518,38.499,43.995,Crunch
25.59,27.158,23.665,27.972,21.936,21.795,21.033,22.706,20.788,24.741,20.201,25.222,18.791,20.755,16.794,17.534,24.955,32.818,26.307,27.943,25.196,29.232,23.478,21.92,26.299,32.761,27.648,31.346,25.698,28.211,22.726,22.772,26.225,31.316,28.1,33.832,26.357,27.323,23.037,24.827,32.374,38.727,33.82,38.774,32.037,34.992,28.617,29.512,36.016,43.115,37.767,42.703,36.035,39.4,32.515,33.316,23.982,20.603,26.481,27.183,27.627,33.607,37.608,27.696,23.204,29.709,30.497,30.29,38.892,44.141,Crunch
25.643,26.945,23.705,28.038,21.952,21.744,21.032,22.704,20.885,24.71,20.364,25.309,19.027,20.84,16.987,17.899,24.988,32.809,26.392,28.456,25.26,29.238,23.541,22.072,26.465,32.908,27.815,31.455,25.897,28.426,22.963,23.012,26.223,31.387,28.087,33.759,26.324,27.358,22.952,24.726,32.325,38.725,33.749,38.615,31.994,35.021,28.61,29.423,36.124,43.312,37.958,42.877,36.236,39.549,32.721,33.484,23.97,20.753,26.594,27.368,27.602,33.558,37.783,27.662,23.138,29.894,30.611,30.315,38.837,44.287,Crunch
25.837,26.761,23.874,28.24,22.051,21.704,21.109,22.79,20.769,24.734,20.236,24.808,18.989,20.908,16.898,17.797,25.097,32.808,26.593,29.298,25.407,29.244,23.649,22.474,26.488,32.916,27.836,31.454,25.962,28.551,23.111,23.106,26.494,31.586,28.283,33.843,26.49,27.557,23.136,24.84,32.338,38.767,33.755,38.452,32.003,35.049,28.664,29.386,36.025,43.389,37.927,42.672,36.216,39.569,32.674,33.33,24.046,20.642,26.821,27.428,27.778,33.552,37.725,27.716,22.945,30.144,30.642,30.486,38.813,44.234,Crunch
26.319,26.719,24.387,28.552,22.447,21.813,21.518,23.061,20.725,24.845,20.383,24.821,19.193,21.08,17.075,17.988,25.213,32.821,26.765,29.818,25.56,29.261,23.81,22.936,26.359,32.827,27.731,31.622,25.874,28.559,23.11,23.145,26.659,31.624,28.432,33.979,26.628,27.697,23.36,25.016,32.251,38.826,33.635,37.841,31.927,35.072,28.719,29.211,35.893,43.405,37.728,41.964,36.033,39.539,32.535,32.879,24.352,20.764,27.023,27.403,27.925,33.435,37.497,27.785,22.822,30.311,30.824,30.572,38.542,43.914,Crunch
27.139,27.111,25.334,29.135,23.218,22.374,22.164,23.485,20.584,24.78,20.377,24.979,19.171,21.032,17.052,17.997,25.258,32.819,26.816,29.978,25.61,29.259,23.879,23.154,26.213,32.707,27.644,31.909,25.767,28.491,23.046,23.245,26.655,31.523,28.486,34.272,26.644,27.677,23.432,25.169,31.934,38.778,33.365,37.406,31.703,35.017,28.532,28.836,35.9,43.373,37.703,41.98,36.002,39.514,32.504,32.837,24.995,20.746,27.097,27.378,27.982,33.197,37.477,28.073,22.708,30.375,31.037,30.775,38.335,43.917,Crunch
27.481,27.274,25.728,29.223,23.484,22.586,22.347,23.543,20.991,25.103,21.037,25.436,19.813,21.599,17.648,18.537,25.33,32.804,26.851,30.11,25.649,29.252,23.92,23.308,26.122,32.657,27.588,32.009,25.669,28.432,22.947,23.293,26.45,31.417,28.362,34.342,26.521,27.626,23.389,25.152,31.873,38.791,33.346,37.378,31.691,35.032,28.507,28.793,35.886,43.372,37.718,42.071,36.018,39.514,32.523,32.891,25.208,21.27,27.153,27.34,27.907,33.176,37.499,28.142,22.888,30.438,31.123,30.882,38.312,43.93,Crunch
27.513,27.287,25.786,29.232,23.454,22.617,22.212,23.423,20.163,24.74,20.461,24.827,19.45,21.433,17.543,18.336,25.357,32.725,26.821,30.115,25.646,29.218,23.94,23.362,26.138,32.684,27.595,31.963,25.617,28.407,22.875,23.298,25.898,31.312,27.943,34.153,26.107,27.494,23.013,24.8,31.862,38.798,33.352,37.468,31.688,35.036,28.51,28.824,35.928,43.294,37.712,42.054,35.97,39.432,32.458,32.791,25.191,20.869,27.148,27.322,27.59,33.192,37.455,28.133,22.327,30.417,31.135,30.919,38.38,43.849,Crunch
27.415,27.336,25.724,29.206,23.412,22.909,22.189,23.359,20.017,24.431,20.461,24.834,19.573,21.499,17.777,18.437,25.289,32.561,26.727,30.039,25.58,29.121,23.919,23.337,26.176,32.709,27.583,31.811,25.564,28.371,22.827,23.218,25.492,31.212,27.577,33.877,25.733,27.354,22.68,24.416,31.867,38.77,33.363,37.555,31.678,35.004,28.503,28.848,35.774,42.922,37.534,42.032,35.745,39.173,32.231,32.586,25.194,20.879,27.072,27.282,27.293,33.199,37.25,28.256,22.068,30.264,31.099,30.847,38.397,43.634,Crunch
27.464,27.563,25.853,29.202,23.675,23.554,22.56,23.576,19.739,24.374,20.277,24.359,19.494,21.508,17.824,18.426,25.216,32.441,26.65,29.874,25.533,29.038,23.906,23.285,26.168,32.703,27.542,31.668,25.519,28.33,22.809,23.15,25.05,31.062,27.118,33.516,25.259,27.102,22.247,23.96,31.459,38.25,32.867,37.343,31.126,34.447,27.982,28.391,35.629,42.613,37.327,42.039,35.489,38.829,31.969,32.4,25.431,20.75,26.993,27.236,26.914,32.733,37.037,28.391,21.676,30.083,31.045,30.703,38.053,43.367,Crunch
27.528,27.394,25.947,29.237,23.876,23.718,22.851,23.815,19.884,24.44,20.424,24.592,19.58,21.435,17.861,18.514,25.121,32.296,26.561,29.862,25.472,28.907,23.864,23.249,26.071,32.659,27.464,31.637,25.446,28.255,22.765,23.132,24.849,31.05,26.805,33.199,24.898,26.954,21.886,23.522,31.042,37.561,32.393,37.335,30.565,33.732,27.44,28.096,35.996,42.564,37.572,42.505,35.661,38.756,32.139,32.752,25.546,20.841,26.916,27.178,26.645,32.27,37.243,28.249,21.708,29.966,31.017,30.663,37.634,43.562,Crunch
27.555,27.05,25.948,29.204,23.917,23.62,22.898,23.816,19.65,24.048,20.187,24.651,19.338,21.086,17.715,18.446,25.136,32.094,26.569,30.197,25.47,28.701,23.814,23.309,26.117,32.647,27.53,31.938,25.504,28.197,22.786,23.309,24.791,31.057,26.68,33.1,24.75,26.841,21.734,23.349,30.967,37.257,32.27,37.398,30.379,33.326,27.263,28.006,36.054,42.452,37.603,42.549,35.663,38.572,32.129,32.81,25.501,20.64,26.911,27.253,26.538,32.108,37.229,27.913,21.576,29.96,31.117,30.652,37.401,43.439,Crunch
27.563,26.514,25.908,29.185,23.906,23.331,22.879,23.788,20.265,24.318,20.804,25.454,19.701,21.12,17.953,18.703,24.979,31.74,26.433,30.322,25.319,28.343,23.608,23.226,26.147,32.673,27.561,32.071,25.528,28.16,22.762,23.387,24.828,31.019,26.655,33.193,24.688,26.736,21.654,23.295,31.8,37.565,32.857,37.563,30.83,33.345,27.659,28.335,36.07,42.408,37.594,42.172,35.643,38.429,32.11,32.657,25.384,21.04,26.746,27.286,26.508,32.494,37.135,27.507,21.989,29.749,31.222,30.692,37.557,43.086,Crunch
27.646,25.842,25.942,29.317,23.916,22.896,22.855,23.827,20.257,24.238,20.777,25.69,19.609,20.875,17.995,18.762,24.531,31.163,25.974,30.28,24.814,27.72,23.075,22.86,26.13,32.655,27.504,32.009,25.461,28.112,22.645,23.347,24.953,31.102,26.704,33.236,24.696,26.754,21.628,23.287,32.628,38.141,33.662,37.949,31.578,33.644,28.358,29.043,36.107,42.335,37.53,41.926,35.577,38.343,32.094,32.613,25.28,21.025,26.302,27.233,26.545,33.126,37.066,27.103,22.203,29.411,31.265,30.793,37.868,42.929,Crunch
27.798,25.56,26.108,29.563,24.029,22.701,22.916,23.933,20.53,24.294,21.018,26.089,19.704,20.755,17.988,18.695,24.085,30.579,25.51,30.318,24.258,27.024,22.417,22.493,25.956,32.527,27.214,31.633,25.109,27.948,22.209,22.953,25.071,31.117,26.677,33.149,24.626,26.722,21.531,23.214,32.873,38.433,33.934,38.023,31.881,33.868,28.649,29.406,36.155,42.231,37.446,41.817,35.471,38.147,32.018,32.594,25.326,21.134,25.836,26.944,26.513,33.383,36.985,26.871,22.572,29.135,31.134,30.776,37.991,42.814,Crunch
27.862,25.459,26.193,29.764,24.068,22.64,22.938,23.985,20.645,24.354,21.121,26.126,19.808,20.836,18.242,18.821,23.753,30.173,25.181,30.348,23.812,26.463,21.834,22.229,25.686,32.356,26.827,31.187,24.647,27.716,21.641,22.457,24.879,30.948,26.265,32.646,24.183,26.502,21.135,22.784,32.949,38.379,33.979,38.215,31.928,33.827,28.682,29.544,36.201,42.319,37.479,41.878,35.511,38.244,32.061,32.607,25.364,21.244,25.474,26.565,26.168,33.438,37.038,26.798,22.597,28.951,30.911,30.472,38.093,42.952,Crunch
27.642,25.214,25.932,29.753,23.659,22.255,22.468,23.651,20.623,24.416,21.098,25.966,19.781,20.671,18.197,18.788,23.448,29.738,24.853,30.374,23.367,25.873,21.268,22.012,25.493,32.301,26.581,30.805,24.386,27.609,21.332,22.157,24.72,30.814,25.986,32.271,23.906,26.376,20.9,22.48,33.015,38.495,34.015,38.324,31.959,33.908,28.71,29.575,36.002,41.925,37.255,41.873,35.237,37.676,31.79,32.484,25.072,21.192,25.116,26.333,25.932,33.5,36.78,27.015,22.483,28.776,30.705,30.176,38.27,42.647,Crunch
27.262,25.455,25.611,29.507,23.135,22.403,21.935,23.077,20.457,23.38,20.801,25.895,19.374,19.386,17.834,18.762,23.182,29.063,24.445,30.377,22.874,25.098,20.724,21.832,25.474,32.406,26.55,30.561,24.382,27.676,21.286,22.07,24.469,30.638,25.615,31.893,23.566,26.314,20.62,22.134,33.219,38.737,34.244,38.517,32.217,34.262,28.944,29.783,35.91,41.822,37.17,41.859,35.152,37.523,31.711,32.42,24.798,20.736,24.699,26.301,25.656,33.74,36.696,27.137,21.776,28.496,30.659,29.921,38.505,42.523,Crunch
26.927,26.048,25.469,29.154,23.007,23.452,22.309,23.133,20.453,23.162,20.771,25.824,19.456,19.424,17.997,18.899,22.742,27.783,23.813,30.33,22.13,23.684,19.966,21.596,25.614,32.405,26.615,30.54,24.458,27.667,21.319,22.1,24.332,30.333,25.357,31.699,23.342,26.137,20.566,21.994,33.377,38.974,34.443,38.701,32.439,34.54,29.099,29.955,35.68,41.496,36.948,41.805,34.911,37.182,31.423,32.24,24.937,20.748,24.006,26.34,25.47,33.941,36.461,27.283,21.481,27.843,30.666,29.685,38.724,42.329,Crunch
26.892,26.537,25.643,29.012,23.422,24.488,23.232,23.839,20.617,23.477,21.023,25.904,19.89,20.17,18.728,19.659,22.384,26.736,23.365,30.23,21.691,22.568,19.6,21.541,25.687,32.106,26.549,30.594,24.37,27.341,21.163,22.095,24.18,29.775,25.069,31.584,23.054,25.658,20.411,21.888,33.378,39.135,34.452,38.727,32.422,34.582,28.975,29.901,35.68,41.432,36.893,41.777,34.842,37.153,31.365,32.201,25.383,21.183,23.514,26.238,25.202,33.946,36.418,27.339,21.654,27.169,30.523,29.276,38.841,42.291,Crunch
27.044,27.202,25.991,29.009,24.058,25.436,24.016,24.545,20.626,23.649,21.099,25.923,19.954,20.331,18.691,19.667,22.181,26.521,23.183,30.129,21.609,22.305,19.595,21.601,25.593,31.577,26.311,30.583,24.106,26.793,20.88,22.017,24.171,29.252,24.898,31.583,22.93,25.317,20.461,21.932,33.458,39.354,34.549,38.806,32.554,34.783,29.146,30.049,35.808,41.492,37.029,41.894,35.017,37.345,31.628,32.481,25.913,21.243,23.391,25.983,25.068,34.087,36.587,27.372,21.817,26.867,30.227,29.009,39.027,42.358,Crunch
