Delta1,Delta2,Delta3,Delta4,Delta5,Delta6,Delta7,Delta8,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Alpha1,Alpha2,Alpha3,Alpha4,Alpha5,Alpha6,Alpha7,Alpha8,BetaLow1,BetaLow2,BetaLow3,BetaLow4,BetaLow5,BetaLow6,BetaLow7,BetaLow8,BetaMid1,BetaMid2,BetaMid3,BetaMid4,BetaMid5,BetaMid6,BetaMid7,BetaMid8,BetaHigh1,BetaHigh2,BetaHigh3,BetaHigh4,BetaHigh5,BetaHigh6,BetaHigh7,BetaHigh8,Gamma1,Gamma2,Gamma3,Gamma4,Gamma5,Gamma6,Gamma7,Gamma8,Delta_Avg,Theta_Avg,Alpha_Avg,BetaLow_Avg,BetaMid_Avg,BetaHigh_Avg,Gamma_Avg,Delta_Bipolar_Avg,Theta_Bipolar_Avg,Alpha_Bipolar_Avg,BetaLow_Bipolar_Avg,BetaMid_Bipolar_Avg,BetaHigh_Bipolar_Avg,Gamma_Bipolar_Avg,Label
15.156,17.362,16.799,15.309,14.361,17.208,15.223,15.76,14.123,13.285,12.615,12.035,10.067,10.673,10.273,10.443,15.318,14.518,14.552,14.162,14.187,13.633,13.934,11.474,15.806,15.396,15.546,15.694,15.267,15.188,15.551,13.208,9.076,7.899,8.536,8.109,8.372,8.636,9.818,7.641,15.554,12.727,13.056,10.815,11.782,11.961,13.744,11.628,12.021,10.761,10.759,10.165,10.338,11.148,12.357,9.196,15.897,11.689,13.972,15.207,8.511,12.658,10.843,13.707,11.226,11.224,8.662,4.553,12.464,9.041,Blink
15.32,17.268,16.809,15.595,14.336,17.067,15.185,15.817,14.106,13.178,12.568,12.007,10.064,10.668,10.328,10.312,15.531,14.9,14.742,14.198,14.151,14.151,14.278,11.609,16.132,15.705,15.85,15.934,15.501,15.62,15.985,13.3,8.815,7.468,8.12,7.749,8.181,8.508,9.741,7.575,15.547,12.63,12.974,10.868,11.801,11.983,13.801,11.639,11.972,10.704,10.732,10.218,10.334,11.189,12.397,9.201,15.925,11.654,14.195,15.503,8.27,12.655,10.843,13.748,11.235,11.316,8.818,4.49,12.515,9.039,Blink
15.543,17.353,16.966,16.08,14.673,17.054,15.358,16.202,14.15,13.246,12.619,11.984,10.187,11.037,10.292,10.464,15.584,15.052,14.749,14.038,13.918,14.348,14.199,11.547,16.485,16.05,16.219,16.214,15.826,16.104,16.474,13.482,8.648,7.351,8.009,7.639,8.216,8.544,9.841,7.761,15.527,12.526,12.904,10.951,11.834,12.007,13.787,11.484,12.094,10.835,10.888,10.27,10.258,11.104,12.215,9.037,16.154,11.747,14.179,15.857,8.251,12.627,10.838,13.73,11.244,11.201,8.975,4.516,12.521,9.035,Blink
16.071,17.961,17.565,16.946,15.821,17.861,16.448,17.264,14.22,13.328,12.729,12.087,10.294,11.162,10.3,10.53,15.549,15.025,14.662,13.911,13.633,14.352,13.997,11.404,16.825,16.394,16.604,16.521,16.197,16.568,16.953,13.749,8.956,7.771,8.545,8.255,8.774,8.98,10.352,8.361,15.556,12.489,13.054,11.305,11.929,11.985,13.66,11.341,12.094,10.795,10.884,10.328,10.322,11.134,12.244,9.356,16.992,11.831,14.067,16.226,8.749,12.665,10.895,14.011,11.273,11.039,9.135,4.68,12.49,9.066,Blink
16.295,18.35,17.885,17.274,16.368,18.423,17.123,17.842,14.568,13.905,13.321,12.969,11.598,12.934,12.14,12.109,15.502,14.925,14.611,13.931,13.452,14.313,13.862,11.137,17.092,16.682,16.918,16.803,16.504,16.916,17.35,14.003,9.313,8.305,9.129,9.004,9.457,9.446,10.797,9.026,15.435,12.258,12.954,11.25,11.736,11.813,13.397,11.164,11.982,10.625,10.765,10.282,10.219,11.038,12.172,9.377,17.445,12.943,13.967,16.534,9.309,12.501,10.808,14.29,11.668,10.882,9.391,4.871,12.35,8.973,Blink
16.171,18.328,17.81,17.263,16.409,18.525,17.312,17.954,14.585,13.924,13.378,12.989,11.655,13.172,12.318,12.242,15.494,14.841,14.644,14.101,13.432,14.318,13.88,10.899,17.297,16.901,17.158,17.055,16.721,17.142,17.644,14.216,9.369,8.51,9.333,9.329,9.721,9.605,10.925,9.279,15.236,11.958,12.573,10.942,11.379,11.6,13.194,11.031,11.877,10.345,10.632,10.263,10.092,10.822,12.046,9.45,17.471,13.033,13.951,16.767,9.509,12.239,10.691,14.302,11.775,10.701,9.62,4.84,12.277,8.955,Blink
16.508,18.345,17.861,17.446,16.505,18.553,17.335,17.963,14.458,13.895,13.149,12.755,11.731,13.658,12.587,12.542,15.483,14.751,14.698,14.417,13.548,14.408,14.033,11.09,17.434,17.062,17.335,17.252,16.868,17.279,17.851,14.372,8.939,8.292,9.085,9.257,9.7,9.486,10.853,9.393,15.221,11.802,12.519,10.898,11.309,11.523,13.08,10.895,11.589,9.795,10.353,10.062,9.879,10.669,12.026,9.314,17.564,13.097,14.054,16.932,9.376,12.156,10.461,14.321,11.923,10.587,9.644,4.506,12.261,8.71,Blink
17.42,18.628,18.296,18.019,16.96,18.778,17.637,18.109,14.615,14.024,13.311,12.813,11.813,13.755,12.544,12.583,15.382,14.562,14.651,14.647,13.589,14.439,14.126,11.19,17.536,17.193,17.471,17.407,16.989,17.379,18.016,14.52,8.399,7.858,8.617,8.878,9.382,9.128,10.497,9.205,15.351,11.597,12.557,10.962,11.255,11.147,12.804,10.826,11.65,9.913,10.471,10.208,10.035,10.784,12.096,9.34,17.981,13.182,14.073,17.064,8.995,12.062,10.562,14.484,11.92,10.506,9.534,4.181,12.045,8.591,Blink
17.915,18.894,18.634,18.453,17.465,19.047,18.01,18.387,14.885,14.058,13.468,12.934,11.817,13.73,12.53,12.568,15.177,14.232,14.452,14.622,13.424,14.373,14.022,10.926,17.604,17.273,17.543,17.49,17.049,17.434,18.11,14.613,8.42,7.787,8.512,8.804,9.332,9.018,10.417,9.147,15.558,11.471,12.65,11.183,11.238,10.831,12.566,10.868,11.632,10.03,10.599,10.348,10.314,10.985,12.322,9.514,18.351,13.249,13.903,17.14,8.929,12.046,10.718,14.547,12.046,10.517,9.468,4.061,11.864,8.571,Blink
17.996,19.024,18.759,18.681,17.81,19.247,18.248,18.682,14.919,14.07,13.45,12.865,11.776,13.793,12.612,12.526,14.987,13.951,14.237,14.479,13.213,14.396,13.904,10.679,17.601,17.277,17.525,17.467,17.027,17.431,18.118,14.628,8.995,8.079,8.767,9.04,9.446,9.117,10.489,9.187,15.608,11.372,12.598,11.059,11.046,10.583,12.185,10.529,11.574,10.046,10.535,10.221,10.255,11.038,12.2,9.238,18.556,13.251,13.731,17.134,9.14,11.872,10.638,14.47,12.011,10.57,9.522,4.143,11.7,8.532,Blink
18.097,19.199,18.943,18.923,18.233,19.544,18.549,19.048,15.246,14.232,13.756,13.185,12.111,14.103,13.183,12.641,14.94,13.832,14.15,14.389,13.092,14.528,13.87,10.603,17.577,17.253,17.478,17.406,16.983,17.407,18.092,14.633,9.333,8.256,8.966,9.269,9.564,9.256,10.579,9.248,15.608,11.241,12.475,10.966,10.847,10.327,11.862,10.061,11.528,10.192,10.529,10.144,10.243,10.989,12.121,9.197,18.817,13.557,13.676,17.104,9.309,11.673,10.618,14.449,12.144,10.688,9.678,4.223,11.574,8.462,Blink
18.23,19.332,19.123,19.122,18.593,19.797,18.822,19.31,15.141,14.244,13.685,13.11,12.242,14.257,13.329,12.664,14.962,13.813,14.154,14.371,13.072,14.6,13.85,10.701,17.564,17.249,17.451,17.37,16.951,17.4,18.083,14.633,9.563,8.407,9.189,9.523,9.729,9.523,10.685,9.33,15.687,11.347,12.607,11.113,10.953,10.42,11.891,10.04,11.57,10.357,10.641,10.075,10.293,10.947,12.154,9.266,19.041,13.584,13.69,17.087,9.494,11.757,10.663,14.408,12.17,10.839,9.809,4.213,11.541,8.414,Blink
18.241,19.3,19.135,19.153,18.687,19.84,18.92,19.418,15.511,14.541,14.038,13.518,12.672,14.702,13.816,12.752,14.913,13.826,14.129,14.365,13.166,14.716,13.998,10.93,17.547,17.226,17.419,17.328,16.884,17.375,18.06,14.574,9.641,8.395,9.257,9.597,9.661,9.616,10.656,9.095,15.701,11.354,12.647,11.03,10.935,10.385,11.924,10.103,11.414,10.322,10.611,10.142,10.327,10.916,12.188,9.326,19.087,13.944,13.755,17.051,9.49,11.76,10.656,14.271,12.293,10.959,9.776,4.067,11.47,8.287,Blink
18.273,19.287,19.135,19.136,18.683,19.823,18.933,19.432,15.482,14.568,14.084,13.567,12.781,14.797,13.888,12.751,14.729,13.709,13.978,14.237,13.157,14.721,14.086,11.032,17.527,17.171,17.35,17.259,16.765,17.309,18.004,14.451,9.789,8.326,9.261,9.696,9.422,9.491,10.345,8.668,15.773,11.324,12.651,11.036,10.912,10.205,11.809,10.17,11.496,10.348,10.596,10.007,10.317,10.886,12.214,9.334,19.088,13.99,13.706,16.98,9.375,11.735,10.65,14.214,12.316,10.958,9.748,3.767,11.326,8.157,Blink
18.367,19.299,19.134,19.159,18.661,19.804,18.913,19.433,15.546,14.683,14.275,13.581,12.946,14.999,13.959,12.792,14.649,13.633,13.907,14.187,13.144,14.699,14.159,11.042,17.49,17.101,17.274,17.173,16.638,17.231,17.936,14.298,9.883,8.298,9.219,9.693,9.221,9.333,10.034,8.368,15.951,11.495,12.785,11.34,10.958,10.088,11.665,10.229,11.69,10.502,10.706,10.084,10.356,10.945,12.122,9.272,19.096,14.098,13.678,16.893,9.256,11.814,10.71,14.216,12.32,10.98,9.724,3.558,11.165,8.076,Blink
18.307,19.171,18.995,19.081,18.558,19.72,18.777,19.392,15.513,14.67,14.277,13.587,12.97,15.003,13.945,13.027,14.623,13.703,13.993,14.405,13.34,14.809,14.422,11.244,17.477,17.055,17.231,17.109,16.563,17.186,17.863,14.189,9.962,8.335,9.259,9.779,9.055,9.203,9.617,8.155,16.083,11.239,12.578,11.321,10.257,9.518,10.793,9.791,11.789,10.481,10.705,10.203,10.162,10.838,11.905,9.14,19.0,14.124,13.817,16.834,9.171,11.448,10.653,14.257,12.279,10.949,9.661,3.52,10.811,8.011,Blink
18.234,19.076,18.862,18.935,18.451,19.607,18.515,19.251,15.305,14.565,14.271,13.55,13.148,15.246,14.073,13.337,14.547,13.849,14.138,14.783,13.764,15.007,14.847,11.898,17.506,17.08,17.287,17.14,16.632,17.225,17.85,14.258,9.89,8.313,9.25,9.848,8.841,9.191,9.196,8.08,16.103,10.949,12.305,11.084,9.579,9.029,9.966,9.2,11.754,10.495,10.726,10.278,10.137,10.812,11.864,9.079,18.866,14.187,14.104,16.872,9.076,11.027,10.643,14.272,12.033,10.813,9.63,3.522,10.521,7.96,Blink
18.289,19.104,18.8,18.785,18.393,19.503,18.242,18.965,15.556,14.836,14.546,13.845,13.455,15.374,14.136,13.718,14.491,13.992,14.276,15.163,14.182,15.173,15.247,12.832,17.512,17.086,17.339,17.191,16.721,17.254,17.829,14.352,9.932,8.46,9.393,9.974,8.861,9.296,9.085,8.122,16.082,10.701,12.124,10.96,9.082,8.221,9.167,8.872,11.727,10.362,10.639,10.207,9.965,10.517,11.653,9.045,18.76,14.433,14.42,16.91,9.14,10.651,10.514,14.119,12.023,10.884,9.617,3.556,10.355,7.944,Blink
18.475,19.193,18.854,18.755,18.462,19.503,18.21,18.759,15.571,14.963,14.668,13.983,13.634,15.571,14.147,13.802,14.352,13.968,14.284,15.383,14.357,15.16,15.436,13.479,17.439,17.015,17.3,17.166,16.715,17.212,17.742,14.358,10.003,8.596,9.509,10.041,8.919,9.326,9.082,8.136,16.034,10.844,12.192,11.114,9.228,8.352,9.142,9.017,11.686,10.489,10.709,10.257,9.993,10.584,11.681,9.083,18.776,14.542,14.552,16.868,9.201,10.74,10.56,13.969,11.711,11.022,9.625,3.568,10.366,8.048,Blink
18.616,19.226,18.94,18.837,18.576,19.507,18.238,18.77,15.693,15.137,14.742,13.978,13.689,15.688,14.122,13.715,14.174,13.958,14.249,15.511,14.397,15.054,15.459,13.894,17.287,16.868,17.171,17.033,16.599,17.06,17.584,14.285,10.257,8.883,9.756,10.201,9.098,9.378,9.163,8.227,16.012,11.043,12.354,11.421,9.559,8.859,9.544,9.283,11.516,10.429,10.624,10.166,10.009,10.593,11.686,9.096,18.839,14.596,14.587,16.736,9.37,11.009,10.515,13.989,11.748,11.119,9.611,3.517,10.41,7.941,Blink
18.654,19.144,18.93,18.884,18.606,19.364,18.13,18.691,15.406,14.962,14.565,13.825,13.735,15.905,14.296,13.775,13.904,13.835,14.105,15.544,14.336,14.866,15.359,14.173,17.14,16.718,17.037,16.877,16.461,16.856,17.416,14.223,10.419,9.142,10.026,10.419,9.375,9.477,9.333,8.498,16.012,11.159,12.422,11.522,9.601,9.03,9.413,9.16,11.649,10.313,10.546,10.086,9.733,10.3,11.356,9.132,18.8,14.559,14.515,16.591,9.586,11.04,10.389,14.118,11.465,11.185,9.575,3.507,10.281,7.798,Blink
18.387,18.678,18.567,18.688,18.469,18.889,17.916,18.452,15.39,15.001,14.535,13.741,13.729,15.864,14.297,13.341,13.574,13.646,13.809,15.419,14.143,14.665,15.164,14.236,17.128,16.677,17.011,16.82,16.411,16.731,17.342,14.297,10.534,9.368,10.229,10.585,9.583,9.585,9.51,8.714,15.979,11.26,12.455,11.574,9.632,9.027,9.239,9.04,10.569,9.995,10.046,9.7,9.846,10.636,12.214,9.283,18.506,14.487,14.332,16.552,9.763,11.026,10.286,14.155,11.252,11.242,9.581,3.464,10.135,7.634,Blink
17.992,18.049,18.071,18.451,18.369,18.431,17.872,18.318,14.752,14.47,13.996,13.224,13.407,15.643,14.227,13.239,13.537,13.748,13.743,15.345,14.12,14.709,15.119,14.208,17.233,16.762,17.097,16.87,16.459,16.728,17.356,14.516,10.579,9.497,10.353,10.704,9.681,9.62,9.563,8.827,15.394,11.029,12.085,11.44,9.482,9.046,9.097,8.9,10.165,9.785,9.804,9.524,9.794,10.649,12.375,9.166,18.194,14.12,14.316,16.628,9.853,10.809,10.158,14.029,10.854,11.344,9.603,3.286,9.687,7.382,Blink
17.867,17.688,17.849,18.391,18.364,18.177,17.898,18.368,14.583,14.347,13.838,13.014,13.225,15.505,13.957,13.024,13.6,13.913,13.807,15.365,14.228,14.936,15.27,14.258,17.271,16.834,17.151,16.887,16.518,16.757,17.374,14.758,10.185,9.356,10.201,10.647,9.538,9.474,9.359,8.685,14.188,10.516,11.317,11.171,9.104,8.981,8.931,8.739,10.338,10.265,10.26,10.04,10.288,11.039,12.801,9.512,18.075,13.937,14.422,16.694,9.681,10.368,10.568,14.121,10.402,11.436,9.628,3.072,9.075,7.305,Blink
17.932,17.657,17.909,18.404,18.375,18.07,17.873,18.404,14.451,14.225,13.684,12.699,12.899,15.319,13.711,12.809,13.327,13.724,13.598,15.246,14.09,14.9,15.214,14.282,17.26,16.875,17.177,16.88,16.576,16.764,17.37,14.951,9.849,9.146,9.998,10.526,9.351,9.296,9.03,8.521,13.244,10.252,10.757,11.046,9.067,9.017,9.073,8.719,10.186,10.403,10.339,10.232,10.578,11.348,13.298,9.826,18.078,13.725,14.298,16.731,9.465,10.147,10.776,14.327,10.429,11.403,9.629,2.96,8.477,7.201,Blink
18.092,17.933,18.213,18.48,18.549,18.185,17.928,18.404,14.429,14.23,13.69,12.743,12.937,15.31,13.626,12.818,12.741,13.149,13.088,14.998,13.726,14.464,14.823,14.182,17.127,16.836,17.12,16.81,16.608,16.722,17.349,15.104,9.615,9.031,9.909,10.485,9.294,9.194,8.906,8.428,12.646,10.049,10.355,10.856,9.004,9.095,9.311,8.695,10.144,10.411,10.33,10.216,10.614,11.363,13.342,9.902,18.223,13.723,13.896,16.709,9.358,10.001,10.79,14.474,10.19,11.222,9.576,2.891,7.987,7.236,Blink
18.276,18.203,18.505,18.576,18.826,18.447,18.138,18.477,14.413,14.211,13.667,12.707,12.911,15.301,13.569,12.807,12.15,12.461,12.557,14.787,13.332,13.783,14.291,13.986,16.951,16.716,16.999,16.713,16.598,16.605,17.257,15.149,9.578,9.037,9.913,10.504,9.314,9.207,8.967,8.361,12.6,10.051,10.31,10.744,8.964,9.099,9.265,8.644,10.144,10.38,10.284,10.116,10.57,11.248,13.232,9.956,18.431,13.698,13.418,16.624,9.36,9.96,10.741,14.478,10.177,11.008,9.469,2.715,7.827,7.326,Blink
18.463,18.19,18.574,18.553,18.867,18.476,18.195,18.406,14.341,14.173,13.624,12.699,12.949,15.299,13.649,12.887,11.899,12.1,12.366,14.754,13.155,13.332,14.005,13.855,16.723,16.546,16.828,16.601,16.524,16.43,17.086,15.071,9.769,9.084,9.952,10.538,9.295,9.239,9.038,8.338,12.654,10.53,10.591,10.799,9.235,9.471,9.805,9.167,10.276,10.551,10.415,10.27,10.779,11.413,13.371,10.182,18.465,13.703,13.183,16.476,9.407,10.281,10.907,14.469,10.327,10.911,9.326,2.614,7.908,7.224,Blink
18.762,17.575,18.12,18.072,18.332,17.626,17.442,17.682,14.431,14.181,13.614,12.718,12.991,15.342,13.683,12.919,11.893,12.089,12.469,14.803,13.229,13.266,13.999,13.799,16.49,16.346,16.611,16.453,16.392,16.231,16.852,14.884,9.724,8.856,9.654,10.257,8.853,8.926,8.561,7.919,12.761,11.079,10.903,10.907,9.536,9.9,10.314,9.904,10.543,10.947,10.804,10.568,11.151,11.793,13.671,10.152,17.951,13.735,13.194,16.282,9.094,10.663,11.204,14.627,10.527,10.913,9.211,2.49,7.863,7.31,Blink
19.81,17.163,17.832,17.899,17.974,16.836,16.755,17.121,14.361,13.94,13.366,12.135,12.663,14.892,13.058,12.026,12.526,12.398,12.761,14.904,13.426,13.485,14.117,13.772,16.423,16.283,16.493,16.343,16.353,16.163,16.676,14.699,9.435,8.395,9.149,9.715,8.073,8.415,7.865,7.163,13.037,11.597,11.342,11.267,10.105,10.5,11.183,10.454,10.761,11.04,10.917,10.698,11.277,11.946,13.886,10.116,17.674,13.305,13.424,16.179,8.526,11.186,11.33,15.301,10.46,11.215,9.157,2.365,7.945,7.507,Blink
20.361,17.081,17.77,17.894,17.912,16.646,16.538,17.012,15.743,14.035,13.386,12.123,12.581,14.736,12.944,11.935,13.244,12.814,13.076,14.992,13.606,13.782,14.234,13.712,16.475,16.37,16.498,16.313,16.43,16.249,16.619,14.605,9.375,8.297,9.038,9.542,7.794,8.297,7.787,6.95,12.961,11.628,11.357,11.292,10.219,10.599,11.314,10.536,11.155,11.209,11.04,10.751,11.326,12.108,13.957,10.14,17.652,13.435,13.683,16.195,8.385,11.238,11.461,15.656,11.568,11.458,9.066,2.348,7.884,7.594,Blink
20.254,17.021,17.672,17.732,17.835,16.613,16.539,17.037,16.108,14.048,13.483,12.214,12.568,14.497,12.82,11.618,13.812,13.227,13.338,14.954,13.691,13.963,14.268,13.521,16.575,16.511,16.563,16.373,16.576,16.452,16.704,14.64,9.371,8.272,9.024,9.469,7.629,8.283,7.87,6.892,13.09,11.741,11.533,11.381,10.305,10.534,11.348,10.62,11.486,11.383,11.151,10.812,11.311,11.978,13.828,10.338,17.588,13.419,13.847,16.299,8.351,11.319,11.536,15.681,11.542,11.521,9.026,2.39,7.809,7.765,Blink
20.491,17.103,17.553,17.325,17.572,16.416,16.148,16.811,16.147,13.893,13.321,12.251,12.811,14.604,13.166,12.138,14.244,13.602,13.552,14.881,13.779,14.098,14.304,13.451,16.636,16.609,16.614,16.454,16.731,16.689,16.897,14.753,9.429,8.388,9.153,9.549,7.662,8.382,8.085,7.052,13.018,11.86,11.681,11.471,10.498,10.765,11.686,10.752,11.681,11.39,11.222,10.766,11.305,12.046,13.949,10.367,17.427,13.541,13.989,16.423,8.462,11.466,11.591,16.023,11.879,11.543,9.013,2.469,7.856,7.927,Blink
21.858,17.892,18.098,17.384,17.427,16.394,15.707,16.395,16.271,13.912,13.195,12.144,12.861,14.662,13.131,12.229,14.545,13.922,13.757,14.943,13.973,14.244,14.499,13.604,16.539,16.541,16.548,16.444,16.77,16.774,16.991,14.776,9.334,8.478,9.224,9.592,7.733,8.589,8.419,7.386,12.675,11.731,11.53,11.342,10.427,10.781,11.72,10.727,12.257,11.872,11.643,11.076,11.623,12.656,14.621,10.599,17.644,13.551,14.186,16.423,8.594,11.367,12.043,17.002,11.791,11.521,8.93,2.418,7.845,8.273,Blink
23.438,19.062,19.262,18.26,17.934,16.975,16.301,16.351,16.131,13.773,13.02,12.069,12.8,14.599,13.056,12.248,14.619,13.998,13.855,15.082,14.225,14.283,14.773,13.953,16.413,16.432,16.466,16.432,16.775,16.787,17.018,14.764,8.979,8.506,9.221,9.59,7.894,8.84,8.752,7.81,12.817,11.92,11.737,11.572,10.747,11.087,12.123,11.022,12.497,12.052,11.809,11.303,11.814,12.916,15.0,10.718,18.448,13.462,14.348,16.386,8.699,11.628,12.264,17.924,11.761,11.517,8.792,2.335,8.078,8.593,Blink
24.227,19.54,19.827,18.726,18.238,17.147,16.952,16.527,15.897,13.747,13.078,12.167,12.901,14.51,13.039,12.212,14.603,13.941,13.919,15.268,14.545,14.3,15.146,14.431,16.392,16.424,16.486,16.517,16.856,16.874,17.102,14.84,9.044,8.854,9.456,9.805,8.378,9.413,9.293,8.43,12.909,12.082,11.824,11.704,10.848,11.161,12.194,11.137,12.48,11.942,11.723,11.276,11.669,12.819,14.891,10.592,18.898,13.444,14.519,16.436,9.084,11.732,12.174,18.272,11.807,11.65,8.609,2.241,8.125,8.598,Blink
24.421,19.514,19.846,18.721,18.13,16.851,16.973,16.591,15.863,13.579,12.981,12.1,12.874,14.388,13.295,12.402,14.753,14.035,14.153,15.541,14.934,14.493,15.577,14.744,16.428,16.489,16.571,16.666,16.994,17.012,17.23,15.003,8.988,8.911,9.42,9.71,8.406,9.484,9.327,8.601,12.807,12.091,11.717,11.618,10.753,11.036,12.086,11.033,12.417,11.777,11.57,11.181,11.504,12.715,14.786,10.531,18.881,13.435,14.779,16.549,9.106,11.643,12.06,18.353,12.101,11.721,8.34,2.241,8.107,8.614,Blink
24.432,19.526,19.832,18.694,18.028,16.79,16.851,16.432,15.617,13.263,12.567,11.582,12.439,13.933,12.816,12.294,14.942,14.131,14.358,15.74,15.136,14.527,15.719,14.795,16.488,16.594,16.698,16.861,17.159,17.178,17.392,15.21,8.954,8.925,9.339,9.584,8.345,9.391,9.262,8.629,12.751,12.055,11.662,11.572,10.728,10.973,12.06,10.906,12.406,11.741,11.539,11.199,11.502,12.721,14.795,10.483,18.823,13.064,14.919,16.698,9.054,11.588,12.048,18.385,12.229,11.664,8.11,2.213,8.167,8.772,Blink
24.447,19.707,19.947,18.799,18.148,17.051,17.112,16.502,15.583,13.178,12.509,11.529,12.411,13.938,13.057,12.463,15.014,14.171,14.439,15.825,15.211,14.505,15.711,14.783,16.538,16.699,16.827,17.042,17.301,17.329,17.543,15.394,8.798,8.901,9.202,9.339,8.212,9.209,9.145,8.592,12.604,12.023,11.636,11.555,10.712,10.969,12.025,10.818,12.264,11.695,11.501,11.169,11.482,12.714,14.759,10.46,18.964,13.083,14.957,16.834,8.925,11.543,12.005,18.386,12.308,11.571,7.975,2.167,8.151,8.746,Blink
24.462,19.836,20.057,18.902,18.322,17.259,17.524,16.843,15.429,12.981,12.176,11.336,12.33,13.719,13.169,12.778,14.948,14.162,14.378,15.761,15.182,14.471,15.66,14.756,16.627,16.812,16.949,17.175,17.401,17.446,17.652,15.496,8.673,8.827,9.119,9.259,8.167,9.135,9.162,8.653,12.352,11.919,11.432,11.248,10.514,10.87,11.986,10.82,12.3,11.794,11.566,11.156,11.429,12.684,14.79,10.463,19.151,12.99,14.915,16.945,8.874,11.393,12.023,18.398,12.355,11.497,7.965,2.216,8.415,9.131,Blink
24.472,19.842,20.1,18.932,18.355,17.262,17.595,16.998,15.431,13.001,12.199,11.315,12.374,13.768,13.248,12.65,14.903,14.202,14.28,15.545,15.105,14.459,15.623,14.653,16.694,16.893,17.031,17.256,17.458,17.554,17.759,15.521,8.499,8.676,8.965,9.108,8.114,9.173,9.289,8.746,12.431,12.021,11.522,11.404,10.744,11.25,12.553,11.39,12.37,11.925,11.662,11.228,11.514,12.754,14.839,10.542,19.194,12.998,14.846,17.021,8.821,11.665,12.104,18.374,12.441,11.459,8.153,2.412,9.255,9.228,Blink
24.511,19.836,20.142,18.946,18.356,17.226,17.602,17.013,15.465,13.007,12.17,11.216,12.394,13.614,13.439,12.446,14.951,14.298,14.225,15.226,14.95,14.477,15.519,14.329,16.799,16.997,17.116,17.326,17.505,17.713,17.903,15.494,8.43,8.632,8.931,9.125,8.15,9.352,9.559,8.934,12.855,12.282,11.694,11.64,10.999,11.713,13.183,11.724,12.392,11.921,11.679,11.226,11.516,12.747,14.863,10.509,19.204,12.969,14.747,17.107,8.889,12.011,12.107,18.44,12.437,11.443,8.32,2.591,9.846,9.263,Blink
24.525,19.746,20.099,18.914,18.319,17.156,17.677,17.029,15.237,12.547,11.712,10.704,11.996,13.416,13.336,12.017,15.091,14.515,14.301,14.931,14.795,14.592,15.437,13.736,16.962,17.142,17.241,17.413,17.567,17.912,18.072,15.491,8.302,8.517,8.802,9.056,8.095,9.422,9.681,8.987,13.076,12.509,11.851,11.767,11.217,12.019,13.582,11.882,12.593,12.114,11.839,11.334,11.588,12.783,14.873,10.577,19.183,12.621,14.675,17.225,8.858,12.238,12.213,18.589,12.463,11.378,8.406,2.649,10.037,9.423,Blink
24.562,19.648,20.046,18.86,18.227,17.008,17.671,17.023,15.149,12.318,11.532,10.486,11.756,13.101,13.263,11.785,15.227,14.784,14.424,14.705,14.738,14.808,15.451,13.161,17.195,17.356,17.447,17.567,17.7,18.143,18.278,15.568,8.257,8.445,8.762,9.097,8.081,9.432,9.727,9.053,13.199,12.502,11.856,11.744,11.281,12.061,13.807,11.958,12.615,12.077,11.82,11.336,11.602,12.774,14.871,10.578,19.131,12.424,14.662,17.407,8.857,12.301,12.209,18.711,12.391,11.249,8.365,2.579,9.962,9.376,Blink
24.65,19.64,20.032,18.792,18.112,16.971,17.634,16.953,14.949,11.908,11.334,10.481,11.674,12.862,13.301,11.8,15.383,15.062,14.574,14.538,14.786,15.099,15.603,12.769,17.359,17.523,17.614,17.702,17.814,18.297,18.401,15.645,8.031,8.191,8.551,9.007,7.958,9.293,9.74,9.059,13.303,12.521,11.93,11.705,11.426,12.117,14.065,12.005,12.638,12.088,11.864,11.391,11.633,12.817,14.911,10.64,19.098,12.289,14.727,17.544,8.729,12.384,12.248,18.784,12.236,11.148,8.327,2.417,9.892,9.362,Blink
24.755,19.676,20.046,18.733,17.999,17.071,17.599,16.851,14.915,11.727,11.399,10.679,11.65,12.514,13.299,11.801,15.486,15.294,14.675,14.375,14.832,15.349,15.731,12.518,17.461,17.668,17.744,17.792,17.911,18.419,18.492,15.698,7.877,7.984,8.256,8.738,7.723,9.232,9.78,8.962,13.304,12.577,12.028,11.757,11.563,12.212,14.163,12.085,12.258,11.731,11.497,10.932,11.264,12.406,14.526,10.295,19.091,12.248,14.783,17.648,8.569,12.461,11.864,18.706,12.072,11.026,8.351,2.349,9.839,9.229,Blink
24.796,19.657,19.979,18.593,17.816,17.087,17.455,16.635,14.92,11.738,11.624,10.981,11.79,12.641,13.426,11.875,15.553,15.45,14.821,14.418,14.966,15.551,15.857,12.508,17.526,17.813,17.85,17.84,18.015,18.551,18.611,15.754,8.04,7.979,8.198,8.671,7.804,9.379,10.097,9.149,13.199,12.618,12.113,11.822,11.67,12.295,14.25,12.136,12.135,11.443,11.211,10.662,10.791,11.811,13.843,9.831,19.002,12.374,14.89,17.745,8.665,12.513,11.466,18.55,11.922,10.868,8.407,2.433,9.721,8.942,Blink
